name,2010,2011,2012,2013,2014,2015,2016,2017,2018,y,geometry,diff,modified_diff
111,57.42232522574946,58.66458192065428,53.189292112572616,47.592241641022575,42.477002164518105,35.008057695937644,34.93601026076393,31.504998032241488,32.51699565842433,0,"POLYGON ((-122.422801 37.792161, -122.416113 37.793014, -122.415936 37.792133, -122.41575 37.791206, -122.415559 37.790254, -122.415372 37.78932, -122.422077 37.788474, -122.422237 37.789399, -122.42242 37.790358, -122.422611 37.791277, -122.422801 37.792161))",-24.905329567325133,0.0
112,57.40092456408164,58.66664804803459,53.1839914945485,47.58256283344966,42.476832526037356,35.010398942611126,34.9281874705006,31.527051025372074,32.5349078072489,0,"POLYGON ((-122.416292 37.793892, -122.415218 37.79402899999999, -122.411364 37.794527, -122.409722 37.794737, -122.409541 37.793852, -122.409171 37.792043, -122.412461 37.791627, -122.41575 37.791206, -122.415936 37.792133, -122.416113 37.793014, -122.416292 37.793892))",-24.866016756832742,0.0
113,53.774402192709935,56.23010708365928,50.19499123779089,44.43152131641673,40.83599154817607,37.114102948174526,39.067210786542546,37.231992115884935,34.431185482529486,0,"POLYGON ((-122.411719 37.796291, -122.408431 37.796704, -122.408253 37.795824, -122.407903 37.79406, -122.407536 37.792249, -122.409171 37.792043, -122.409541 37.793852, -122.409722 37.794737, -122.411364 37.794527, -122.411719 37.796291))",-19.34321671018045,0.0
117,52.52601993298431,54.97820783090866,47.158760305242026,43.019306353041706,40.89514810886229,37.43458040090137,39.70652875743711,39.11270469161921,38.48024833088771,0,"POLYGON ((-122.408786 37.79016, -122.407149 37.790366, -122.40734 37.791296, -122.407536 37.792249, -122.404418 37.792639, -122.404613 37.793565, -122.400149 37.794134, -122.396586 37.794588, -122.396315 37.793337, -122.399195 37.791058, -122.406062 37.785757, -122.407451 37.784604, -122.407853 37.785492, -122.408227 37.787359, -122.408402 37.788293, -122.408786 37.79016))",-14.0457716020966,0.0
118,53.768641209422285,56.22838330790802,50.1925486087497,44.429102415266826,40.834667051914245,37.109810252414434,39.06337932838724,37.2427412676176,34.442231270204026,0,"POLYGON ((-122.407903 37.79406, -122.404796 37.794453, -122.404613 37.793565, -122.404418 37.792639, -122.407536 37.792249, -122.407903 37.79406))",-19.32640993921826,0.0
119.01,57.400438274940775,58.665628354653826,53.184924796984404,47.577481256847626,42.46020870540799,35.00335205406117,34.941060334456445,31.546095349334692,32.53231558519749,0,"POLYGON ((-122.41575 37.791206, -122.412461 37.791627, -122.412266 37.790673, -122.412076 37.78973999999999, -122.415372 37.78932, -122.415559 37.790254, -122.41575 37.791206))",-24.868122689743288,0.0
119.02,57.39550146967658,58.673444014936685,53.199610024822704,47.58858075691922,42.46037124626569,34.99394582174954,34.935066453350736,31.51944704703073,32.54553787713253,0,"POLYGON ((-122.412461 37.791627, -122.409171 37.792043, -122.407536 37.792249, -122.40734 37.791296, -122.407149 37.790366, -122.408786 37.79016, -122.412076 37.78973999999999, -122.412266 37.790673, -122.412461 37.791627))",-24.84996359254405,0.0
120,57.3905153005832,58.660660172631786,53.17979459816734,47.572262576302606,42.45097416797145,34.98976341828034,34.94753329315261,31.54852742718983,32.571473757605254,0,"POLYGON ((-122.422077 37.788474, -122.415372 37.78932, -122.415185 37.788388, -122.414995 37.787454, -122.418271 37.787038, -122.421461 37.786632, -122.421858 37.787535, -122.422077 37.788474))",-24.81904154297795,0.0
121,57.41562155787005,58.67095834812513,53.185585195818355,47.568304728557635,42.458114698465735,34.99815132071619,34.9515130129988,31.51839850903903,32.544857340293504,0,"POLYGON ((-122.415372 37.78932, -122.412076 37.78973999999999, -122.408786 37.79016, -122.408402 37.788293, -122.411699 37.787872, -122.413354 37.787664, -122.414995 37.787454, -122.415185 37.788388, -122.415372 37.78932))",-24.870764217576543,0.0
122.01,49.41616676710449,50.699735240223106,48.594929301217476,44.922199781001,43.02273444992981,39.225309846389926,39.34344788695715,39.64479788133176,38.4421835577297,0,"POLYGON ((-122.418271 37.787038, -122.414995 37.787454, -122.414617 37.785582, -122.41443 37.784657, -122.416072 37.784449, -122.417707 37.784236, -122.417901 37.785167, -122.418271 37.787038))",-10.973983209374794,0.0
122.02,49.404911431206706,50.690656080556614,48.58362392250536,44.906233579324855,43.008970437212774,39.2122573458758,39.33544755991015,39.67064348309551,38.498760872196655,0,"POLYGON ((-122.421461 37.786632, -122.418271 37.787038, -122.417901 37.785167, -122.417707 37.784236, -122.421069 37.783816, -122.421256 37.784745, -122.421461 37.786632))",-10.906150559010051,0.0
123.01,49.40028022165741,50.69166898515599,48.57886803670165,44.90680129996739,43.01032991322362,39.211929555169995,39.33584180611098,39.676898423966854,38.49888646993054,0,"POLYGON ((-122.414617 37.785582, -122.41297 37.78579, -122.411326 37.785996, -122.411516 37.78694, -122.408227 37.787359, -122.407853 37.785492, -122.41114 37.785075, -122.412782 37.784866, -122.41443 37.784657, -122.414617 37.785582))",-10.901393751726872,0.0
123.02,49.408812321581706,50.69597964698353,48.583782061487724,44.9164968669017,43.01547389887849,39.212674964648784,39.326555629904725,39.664528229275625,38.48720109222214,0,"POLYGON ((-122.414995 37.787454, -122.413354 37.787664, -122.411699 37.787872, -122.408402 37.788293, -122.408227 37.787359, -122.411516 37.78694, -122.411326 37.785996, -122.41297 37.78579, -122.414617 37.785582, -122.414995 37.787454))",-10.921611229359563,0.0
124.01,49.400460969122726,50.691240463605396,48.57756039110392,44.90526627012992,43.008546762624206,39.21063108369519,39.33586530201253,39.67781692373149,38.50411654585904,0,"POLYGON ((-122.417707 37.784236, -122.416072 37.784449, -122.41443 37.784657, -122.414242 37.783724, -122.414054 37.782794, -122.413866 37.781863, -122.415505 37.781654, -122.417146 37.781447, -122.417339 37.782379, -122.417707 37.784236))",-10.896344423263685,0.0
124.02,49.432256219000244,50.704435946291845,48.60993501092652,44.93451354698534,43.01690396361102,39.21648415960453,39.33197434109145,39.647986684289336,38.41701484008411,0,"POLYGON ((-122.421069 37.783816, -122.417707 37.784236, -122.417339 37.782379, -122.417146 37.781447, -122.415505 37.781654, -122.413866 37.781863, -122.413365 37.779862, -122.416292 37.777494, -122.417615 37.7766, -122.418704 37.775645, -122.419219 37.775316, -122.419334 37.77521, -122.419359 37.775432, -122.419765 37.777291, -122.420358 37.780072, -122.420689 37.781955, -122.421069 37.783816))",-11.015241378916137,0.0
125.01,49.40292769178475,50.692979766820365,48.578926780068436,44.90867369252883,43.011849837906304,39.21110282254553,39.333002309352224,39.67296120547426,38.499080605403705,0,"POLYGON ((-122.414054 37.782794, -122.410765 37.783214, -122.410952 37.784141, -122.41114 37.785075, -122.407853 37.785492, -122.407451 37.784604, -122.408104 37.78402, -122.408952 37.783288, -122.410336 37.782245, -122.412548 37.780508, -122.413365 37.779862, -122.413866 37.781863, -122.414054 37.782794))",-10.903847086381042,0.0
125.02,49.400628833572576,50.691325238626966,48.57742412359809,44.904995147876676,43.00841902633407,39.21056980731103,39.335562220536254,39.67822602910481,38.50435428492392,0,"POLYGON ((-122.41443 37.784657, -122.412782 37.784866, -122.41114 37.785075, -122.410952 37.784141, -122.410765 37.783214, -122.414054 37.782794, -122.414242 37.783724, -122.41443 37.784657))",-10.896274548648655,0.0
126.01,25.68664386380917,22.014009666583863,29.320058218787143,35.820848912282365,43.88787502440881,53.92714332901182,53.82218150509778,60.00593065053226,68.82681354137125,1,"POLYGON ((-122.441905 37.803744, -122.437138 37.804352, -122.436799 37.802715, -122.436274 37.800814, -122.441177 37.80019, -122.441368 37.801126, -122.441754 37.802985, -122.441905 37.803744))",43.140169677562085,0.0008628033935512417
126.02,25.678615600573806,22.022201918257316,29.332250545161138,35.841484288468536,43.9054309313137,53.944799935798294,53.80422957304482,59.98732649582561,68.79516542344118,1,"POLYGON ((-122.441909 37.807316, -122.439690935158 37.8086811541357, -122.425942 37.810979, -122.425041162157 37.811001508766, -122.424876 37.810799, -122.426671 37.809639, -122.426613 37.808152, -122.425628 37.806456, -122.425209 37.804133, -122.430045 37.803518, -122.431679 37.803267, -122.436799 37.802715, -122.437138 37.804352, -122.441905 37.803744, -122.441909 37.807316))",43.11654982286737,0.0008623309964573474
127,25.669132941160942,22.000877163523498,29.339970471378017,35.832589649727275,43.91332950927575,53.931030239431045,53.82159866161717,59.99774729674132,68.80522877902938,1,"POLYGON ((-122.448241130218 37.8072521685356, -122.439690935158 37.8086811541357, -122.441909 37.807316, -122.441905 37.803744, -122.441754 37.802985, -122.441368 37.801126, -122.441177 37.80019, -122.447466 37.79939, -122.44782 37.801633, -122.449179 37.802074, -122.448241130218 37.8072521685356))",43.13609583786844,0.0008627219167573688
128,25.660982565302106,22.01344935610582,29.317156314061364,35.836442689283345,43.90622873782199,53.93759171525381,53.79974141606514,60.0179571943579,68.82195472363297,1,"POLYGON ((-122.447466 37.79939, -122.441177 37.80019, -122.436274 37.800814, -122.435678 37.798021, -122.437326 37.797811, -122.43695 37.795949, -122.438591 37.795741, -122.440234 37.795533, -122.446728 37.794706, -122.447015 37.796579, -122.447303 37.798459, -122.447466 37.79939))",43.160972158330864,0.0008632194431666173
129.01,25.63218809955779,21.998355555386876,29.31249048388198,35.835763429715435,43.90327354403287,53.941588287862714,53.84332883639237,60.017839185491454,68.82667728956297,1,"POLYGON ((-122.430045 37.803518, -122.425209 37.804133, -122.424835 37.802268, -122.424464 37.800402, -122.42929 37.799788, -122.429667 37.801654, -122.430045 37.803518))",43.19448919000517,0.0008638897838001034
129.02,25.67625209347013,22.02119897792401,29.326371163981943,35.83838200872585,43.903785069916744,53.937549009378735,53.81109258947098,59.992738254680155,68.80413554433588,1,"POLYGON ((-122.436799 37.802715, -122.431679 37.803267, -122.430045 37.803518, -122.429667 37.801654, -122.42929 37.799788, -122.424464 37.800402, -122.424275 37.799472, -122.427457 37.799067, -122.430747 37.798648, -122.432393 37.79843899999999, -122.434036 37.79823, -122.435678 37.798021, -122.436274 37.800814, -122.436799 37.802715))",43.12788345086575,0.0008625576690173151
130,25.629029098476767,21.98547191298967,29.30280742714777,35.82197470245791,43.91557550259714,53.96669949966725,53.841444608397005,60.023050149231146,68.82545181091974,1,"POLYGON ((-122.437326 37.797811, -122.435678 37.798021, -122.434036 37.79823, -122.432393 37.79843899999999, -122.430747 37.798648, -122.427457 37.799067, -122.424275 37.799472, -122.423705 37.796678, -122.426893 37.79627199999999, -122.430183 37.795854, -122.433469 37.795435, -122.435113 37.795226, -122.43695 37.795949, -122.437326 37.797811))",43.19642271244298,0.0008639284542488596
131.01,27.49442066400414,25.958341213154,32.798494208399745,38.36074975308391,44.695314966640034,53.36492347408041,53.27646785613946,54.83337943467947,62.529413141703245,1,"POLYGON ((-122.426893 37.79627199999999, -122.423705 37.796678, -122.423481 37.795739, -122.423283 37.79481, -122.423143 37.793923, -122.422801 37.792161, -122.422611 37.791277, -122.425802 37.790874, -122.426335 37.793517, -122.426893 37.79627199999999))",35.034992477699106,0.0007006998495539821
131.02,27.502988345867106,25.948265278989094,32.773469244005085,38.328630844447694,44.660291430792896,53.32289940665361,53.2855243703346,54.895590112056496,62.59384567873785,1,"POLYGON ((-122.430183 37.795854, -122.426893 37.79627199999999, -122.426335 37.793517, -122.425802 37.790874, -122.422611 37.791277, -122.42242 37.790358, -122.425616 37.789952, -122.428905 37.789534, -122.42927 37.791339, -122.429625 37.793098, -122.430183 37.795854))",35.09085733287074,0.0007018171466574148
132,27.511916262851805,25.950978885414788,32.798506977494576,38.35703144718668,44.69212255839098,53.3616204207831,53.26715377703333,54.82683265867868,62.5453417240505,1,"POLYGON ((-122.446728 37.794706, -122.440234 37.795533, -122.438591 37.795741, -122.43695 37.795949, -122.435113 37.795226, -122.433469 37.795435, -122.430183 37.795854, -122.429625 37.793098, -122.434558 37.792472, -122.436204 37.792263, -122.437846 37.792054, -122.439488 37.791843, -122.446117 37.790999, -122.4463 37.791879, -122.446728 37.794706))",35.033425461198696,0.000700668509223974
133,0.007143466733720764,3.082014546310905,17.0696511843622,33.90025749663448,48.168880803487646,59.13936727847665,58.64767289207759,73.29651704380123,100.0,1,"POLYGON ((-122.459476 37.789711, -122.45274 37.790974, -122.4463 37.791879, -122.446117 37.790999, -122.445934 37.790119, -122.445758 37.789248, -122.445589 37.788364, -122.445402 37.787438, -122.450118 37.786838, -122.454774 37.786244, -122.45505 37.786209, -122.459179 37.785682, -122.459388 37.788405, -122.459476 37.789711))",99.99285653326628,0.0019998571306653256
134,27.51013435655181,25.94390292421928,32.78669705553741,38.32387735699101,44.67712746374888,53.34870310733824,53.282617491918224,54.863463762129896,62.574981193449666,1,"POLYGON ((-122.446117 37.790999, -122.439488 37.791843, -122.437846 37.792054, -122.436204 37.792263, -122.435849 37.790502, -122.435486 37.788697, -122.438773 37.788278, -122.440488 37.788061, -122.443753 37.787647, -122.445402 37.787438, -122.445589 37.788364, -122.445758 37.789248, -122.445934 37.790119, -122.446117 37.790999))",35.06484683689786,0.0007012969367379572
135,27.499273949858626,25.94500579076416,32.795543532519886,38.351949197921684,44.68731117622361,53.36070144123557,53.288713470786114,54.8466391662944,62.536366986280406,1,"POLYGON ((-122.436204 37.792263, -122.434558 37.792472, -122.429625 37.793098, -122.42927 37.791339, -122.428905 37.789534, -122.43384 37.788906, -122.435486 37.788697, -122.435849 37.790502, -122.436204 37.792263))",35.03709303642178,0.0007007418607284356
151,54.68038933235743,56.76073940439869,51.82254429738021,47.08343820771072,42.82675959809272,36.53217579749175,38.265240171385095,34.2818456413719,31.05837226169588,0,"POLYGON ((-122.425616 37.789952, -122.42242 37.790358, -122.422237 37.789399, -122.422077 37.788474, -122.421858 37.787535, -122.421461 37.786632, -122.421256 37.784745, -122.422838 37.784547, -122.424678 37.785291, -122.424704 37.785418, -122.425047 37.78713, -122.425616 37.789952))",-23.62201707066155,0.0
152,27.48274998708184,25.9474502142034,32.80382542800907,38.35156234728289,44.68235843811906,53.383982853431675,53.292786208723705,54.84113253493378,62.52565670009903,1,"POLYGON ((-122.435486 37.788697, -122.43384 37.788906, -122.428905 37.789534, -122.425616 37.789952, -122.425047 37.78713, -122.428336 37.786713, -122.431635 37.786293, -122.434918 37.785876, -122.435486 37.788697))",35.04290671301719,0.0007008581342603438
153,27.48922663526984,25.93488661361257,32.803005018150245,38.35426002380183,44.667845924808375,53.35232936829131,53.285155292411844,54.85399092410884,62.57080491142957,1,"POLYGON ((-122.443753 37.787647, -122.440488 37.788061, -122.438773 37.788278, -122.435486 37.788697, -122.434918 37.785876, -122.436557 37.785668, -122.438206 37.785459, -122.443183 37.784827, -122.44337 37.785759, -122.443753 37.787647))",35.08157827615973,0.0007016315655231947
154,0.0,3.081355471253392,17.075788373750505,33.89773519972077,48.169555665697146,59.14341049993949,58.65127474543449,73.29909973928645,99.99328501680219,1,"POLYGON ((-122.459179 37.785682, -122.45505 37.786209, -122.454774 37.786244, -122.450118 37.786838, -122.445402 37.787438, -122.443753 37.787647, -122.44337 37.785759, -122.443183 37.784827, -122.44281 37.782971, -122.442793 37.782885, -122.445826 37.782512, -122.447302 37.782392, -122.454186 37.781651, -122.456304 37.78144899999999, -122.458878 37.781326, -122.458998 37.783189, -122.459179 37.785682))",99.99328501680219,0.001999865700336044
156,24.565013654642662,24.226708519563235,31.614879945639476,38.43852756911826,44.728619835036326,52.56553790241231,51.174344370759364,58.31330552288265,67.6845673918301,1,"POLYGON ((-122.458878 37.781326, -122.456304 37.78144899999999, -122.454186 37.781651, -122.453385 37.77782699999999, -122.455217 37.777599, -122.454683 37.774755, -122.458371 37.774309, -122.458505 37.77619, -122.458878 37.781326))",43.11955373718744,0.0008623910747437487
157,24.569964172709817,24.22662617832841,31.605608210354085,38.43194486027547,44.719689372684755,52.556549357931864,51.17978741791319,58.32503942019581,67.69629572149105,1,"POLYGON ((-122.455217 37.777599, -122.453385 37.77782699999999, -122.454186 37.781651, -122.447302 37.782392, -122.445826 37.782512, -122.442793 37.782885, -122.441512 37.782096, -122.440958 37.779364, -122.442053 37.779244, -122.441866 37.7783, -122.441488 37.776435, -122.44478 37.776017, -122.446471 37.775802, -122.448068 37.775599, -122.451358 37.775175, -122.454683 37.774755, -122.455217 37.777599))",43.12633154878124,0.0008625266309756248
158.01,54.69365736617699,56.776061873909434,51.83904753125037,47.08240317492061,42.803248207524156,36.517136451055315,38.258563580603855,34.289465147695104,31.051921378748542,0,"POLYGON ((-122.44281 37.782971, -122.438901 37.78344999999999, -122.437863 37.783791, -122.434562 37.784152, -122.433973 37.781219, -122.433596 37.779355, -122.433407 37.778422, -122.436697 37.778006, -122.437072 37.779867, -122.440958 37.779364, -122.441512 37.782096, -122.442793 37.782885, -122.44281 37.782971))",-23.64173598742845,0.0
158.02,54.71800898530618,56.773086490042274,51.84389919811291,47.088863652367294,42.83548937523727,36.57167046551268,38.22500533504567,34.28168645693729,30.97379475332283,0,"POLYGON ((-122.442053 37.779244, -122.440958 37.779364, -122.437072 37.779867, -122.436697 37.778006, -122.433407 37.778422, -122.433219 37.77749, -122.438244 37.776848, -122.441488 37.776435, -122.441866 37.7783, -122.442053 37.779244))",-23.744214231983346,0.0
159,54.67480824281206,56.766261282537464,51.839159583967536,47.11138061882196,42.84217536579893,36.543161604985116,38.25665163820229,34.26628428578096,31.011622088978072,0,"POLYGON ((-122.434562 37.784152, -122.431291 37.784621, -122.424704 37.785418, -122.424678 37.785291, -122.424108 37.782477, -122.427396 37.782057, -122.430696 37.781635, -122.433973 37.781219, -122.434562 37.784152))",-23.66318615383399,0.0
160,54.67597801510045,56.76239888007874,51.820120613334645,47.087059616485384,42.82372959763149,36.529265200519774,38.2617797193216,34.28782105157807,31.063352017834244,0,"POLYGON ((-122.424678 37.785291, -122.422838 37.784547, -122.421256 37.784745, -122.421069 37.783816, -122.420689 37.781955, -122.420358 37.780072, -122.423541 37.779674, -122.424108 37.782477, -122.424678 37.785291))",-23.612625997266203,0.0
161,54.67638619815831,56.76258991563735,51.820461985799426,47.08613229173711,42.823312812977946,36.527191858864605,38.26150083379779,34.287779121169685,31.06614969374217,0,"POLYGON ((-122.433973 37.781219, -122.430696 37.781635, -122.427396 37.782057, -122.424108 37.782477, -122.423541 37.779674, -122.423354 37.778747, -122.424998 37.778538, -122.426641 37.778329, -122.429929 37.777909, -122.433219 37.77749, -122.433407 37.778422, -122.433596 37.779355, -122.433973 37.781219))",-23.610236504416143,0.0
162,56.16225810843496,57.72647425804122,52.8608950590878,47.184588071310976,42.919647975927404,36.280019689177756,34.93278848147499,33.04055486431392,32.2042782041154,0,"POLYGON ((-122.426641 37.778329, -122.424998 37.778538, -122.423354 37.778747, -122.423541 37.779674, -122.420358 37.780072, -122.419765 37.777291, -122.419359 37.775432, -122.424246 37.774811, -122.425888 37.77459899999999, -122.426263 37.776464, -122.426641 37.778329))",-23.957979904319565,0.0
163,56.173000110576226,57.75028023778681,52.90789113342817,47.21321809349839,42.94887041248535,36.33968089492247,34.897170852499066,32.96533749656717,32.11605548012077,0,"POLYGON ((-122.433219 37.77749, -122.429929 37.777909, -122.426641 37.778329, -122.426263 37.776464, -122.425888 37.77459899999999, -122.429178 37.774181, -122.430825 37.773973, -122.432467 37.773757, -122.433219 37.77749))",-24.056944630455455,0.0
164,56.179629602682226,57.73429683761189,52.84128472204029,47.17419353464889,42.92707637705618,36.31333302710311,34.93322749887241,33.02725704106958,32.181206070799874,0,"POLYGON ((-122.441488 37.776435, -122.438244 37.776848, -122.433219 37.77749, -122.432467 37.773757, -122.435751 37.773346, -122.437469 37.773127, -122.440735 37.772713, -122.440922 37.773635, -122.441488 37.776435))",-23.998423531882352,0.0
165,24.57014405671832,24.220236614033727,31.59044030240841,38.426021306282976,44.71426273867281,52.53744121012026,51.185779372819965,58.34016446396464,67.72701464686331,1,"POLYGON ((-122.454683 37.774755, -122.451358 37.775175, -122.448068 37.775599, -122.446471 37.775802, -122.44478 37.776017, -122.441488 37.776435, -122.440922 37.773635, -122.444216 37.773212, -122.447497 37.77279, -122.450787 37.772368, -122.454083 37.77193, -122.454683 37.774755))",43.15687059014499,0.0008631374118028998
166,60.24812475016486,61.12093810732724,53.584881864987395,48.472233752967924,42.058782027688665,32.874539013285705,36.37314061122879,31.032022389186697,27.54684219504713,0,"POLYGON ((-122.453902 37.771054, -122.4506 37.77146, -122.445717 37.77208, -122.440735 37.772713, -122.440358 37.770847, -122.443312 37.77047, -122.442765 37.769661, -122.44839 37.768865, -122.450522 37.768593, -122.453352 37.768246, -122.453902 37.771054))",-32.70128255511773,0.0
167,60.29516021191829,61.14814701258553,53.62741626437669,48.42822713877891,42.056109274699615,32.876683136587445,36.349131240671475,31.018782018153466,27.511848414112958,0,"POLYGON ((-122.443866 37.767536, -122.443356 37.768944, -122.442765 37.769661, -122.443312 37.77047, -122.440358 37.770847, -122.440735 37.772713, -122.437469 37.773127, -122.435751 37.773346, -122.432467 37.773757, -122.431904 37.770964, -122.43157 37.769307, -122.433572 37.769178, -122.435794 37.769058, -122.436588 37.769001, -122.438338 37.76900699999999, -122.439301 37.768166, -122.442009 37.765907, -122.442575 37.765928, -122.443533 37.766691, -122.443866 37.767536))",-32.783311797805325,0.0
168.01,56.16741937068942,57.71466536434784,52.843949845638654,47.13553780627631,42.91189414929017,36.26380511768776,34.95810910369032,33.057642489526785,32.25848146473715,0,"POLYGON ((-122.432467 37.773757, -122.430825 37.773973, -122.42899 37.773248, -122.428802 37.772316, -122.425512 37.772734, -122.424929 37.770778, -122.426402 37.769596, -122.42822 37.769441, -122.43157 37.769307, -122.431904 37.770964, -122.432467 37.773757))",-23.90893790595227,0.0
168.02,56.17696750775079,57.73835399717694,52.825884700060065,47.14805999155959,42.8882497141116,36.268943325180274,34.94654423366229,33.06563937324214,32.252861869140766,0,"POLYGON ((-122.429178 37.774181, -122.425888 37.77459899999999, -122.424246 37.774811, -122.419359 37.775432, -122.419334 37.77521, -122.422186 37.772909, -122.42262 37.772503, -122.423641 37.771828, -122.424929 37.770778, -122.425512 37.772734, -122.428802 37.772316, -122.42899 37.773248, -122.430825 37.773973, -122.429178 37.774181))",-23.924105638610023,0.0
169,28.585519573346552,27.078574479391822,33.20414311430707,38.94952432944989,43.91438920269962,50.12341003929322,53.62362316304361,57.22423646570507,60.60808434464753,1,"POLYGON ((-122.435794 37.769058, -122.433572 37.769178, -122.43157 37.769307, -122.42822 37.769441, -122.426402 37.769596, -122.426948 37.769175, -122.428635 37.767846, -122.428949 37.767504, -122.430824 37.766014, -122.435193 37.762727, -122.435472 37.765727, -122.435794 37.769058))",32.02256477130098,0.0006404512954260196
